KE_ID	KE_TITLE	MESH_ID	MESH_BRANCH	MESH_TITLE	SCORE
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D010545	D	Peroxides	0.0445
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D003324	C	Coronary Artery Disease	0.042
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D050171	C	Dyslipidemias	0.0396
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D017382	D	Reactive Oxygen Species	0.0373
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D006949	C	Hyperlipidemias	0.0357
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D006861	D	Hydrogen Peroxide	0.0352
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D008563	D	Membrane Lipids	0.0341
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D010743	D	Phospholipids	0.0329
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D008315	D	Malondialdehyde	0.0327
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D000293	M	Adolescent	0.0316
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D003937	E	Diagnosis, Differential	0.0311
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D000369	M	Aged, 80 and over	0.0282
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D000960	D	Hypolipidemic Agents	0.028
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D009195	D	Peroxidase	0.0275
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D019587	G	Dietary Supplements	0.0275
https://identifiers.org/aop.events/1445	Increase, Lipid peroxidation	http://id.nlm.nih.gov/mesh/D028421	D	Isoprostanes	0.0257
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D010766	G	Phosphorylation	0.6431
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D010084	G	Oxidation-Reduction	0.5162
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D010085	G	Oxidative Phosphorylation	0.4191
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D015394	G	Molecular Structure	0.3274
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.2581
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D008958	E	Models, Molecular	0.1667
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D002384	G	Catalysis	0.1438
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.1324
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D013237	G	Stereoisomerism	0.1052
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D005609	D	Free Radicals	0.1016
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D008928	A	Mitochondria	0.0917
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D010100	D	Oxygen	0.0846
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D060326	E	Chemistry Techniques, Synthetic	0.0506
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D008968	G	Molecular Conformation	0.0486
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D013113	D	Spin Labels	0.0455
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D008954	E	Models, Biological	0.0424
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D004578	E	Electron Spin Resonance Spectroscopy	0.0375
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D006859	D	Hydrogen	0.037
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D007700	G	Kinetics	0.0352
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D013461	D	Sulfur Oxides	0.0327
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D002244	D	Carbon	0.0312
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D066241	E	Carbon-13 Magnetic Resonance Spectroscopy	0.0309
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D058085	D	Iron Compounds	0.0261
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D008962	E	Models, Theoretical	0.0259
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D010101	G	Oxygen Consumption	0.025
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D008024	D	Ligands	0.0243
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D013816	G	Thermodynamics	0.0242
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D005461	D	Fluorine	0.0241
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D006418	D	Heme	0.0212
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D017382	D	Reactive Oxygen Species	0.0207
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D007501	D	Iron	0.0205
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D003903	D	Deuterium	0.02
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D010088	D	Oxidoreductases	0.0199
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D004952	D	Esters	0.0192
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D007659	D	Ketones	0.0171
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D006367	A	HeLa Cells	0.0168
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D018384	G	Oxidative Stress	0.0167
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D002468	G	Cell Physiological Phenomena	0.0162
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D013057	E	Spectrum Analysis	0.0153
https://identifiers.org/aop.events/1446	Decrease, Coupling of oxidative phosphorylation	http://id.nlm.nih.gov/mesh/D009369	C	Neoplasms	0.0148
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D058750	G	Epithelial-Mesenchymal Transition	0.9762
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.9716
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D004847	A	Epithelial Cells	0.6415
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.3315
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D004848	A	Epithelium	0.3016
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D015398	G	Signal Transduction	0.0925
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D020545	A	Respiratory Mucosa	0.0838
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D009369	C	Neoplasms	0.0803
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D006084	G	Graft Rejection	0.0617
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D009361	C	Neoplasm Invasiveness	0.0617
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D008875	M	Middle Aged	0.0583
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D002278	C	Carcinoma in Situ	0.0576
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D000328	M	Adult	0.0539
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D002465	G	Cell Movement	0.0514
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D015820	D	Cadherins	0.0469
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D002471	C	Cell Transformation, Neoplastic	0.0415
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D008175	C	Lung Neoplasms	0.0351
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D051379	B	Mice	0.0321
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D009375	C	Neoplasms, Glandular and Epithelial	0.0318
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D009154	G	Mutation	0.0308
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D016896	E	Treatment Outcome	0.0289
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D011247	G	Pregnancy	0.0279
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D000368	M	Aged	0.0267
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D012867	A	Skin	0.0261
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D035843	H	Biomedical Research	0.026
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D011230	C	Precancerous Conditions	0.025
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D007223	M	Infant	0.0231
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D014945	G	Wound Healing	0.0225
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D008168	A	Lung	0.0209
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D018450	C	Disease Progression	0.019
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D001706	E	Biopsy	0.0185
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D009061	A	Mouth Mucosa	0.0184
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D007150	E	Immunohistochemistry	0.0183
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D002675	M	Child, Preschool	0.018
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D014570	C	Urologic Diseases	0.0177
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D009374	C	Neoplasms, Experimental	0.0168
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D055815	M	Young Adult	0.0165
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D007249	C	Inflammation	0.0156
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D002460	A	Cell Line	0.0151
https://identifiers.org/aop.events/1457	Epithelial Mesenchymal Transition	http://id.nlm.nih.gov/mesh/D002478	A	Cells, Cultured	0.0151
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.9876
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D011658	C	Pulmonary Fibrosis	0.7567
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D014057	E	Tomography, X-Ray Computed	0.3388
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D000368	M	Aged	0.3328
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D008875	M	Middle Aged	0.2598
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D005355	C	Fibrosis	0.2069
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D054990	C	Idiopathic Pulmonary Fibrosis	0.1563
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D008168	A	Lung	0.1555
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D000328	M	Adult	0.1497
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D012129	E	Respiratory Function Tests	0.149
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D018450	C	Disease Progression	0.142
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D001706	E	Biopsy	0.134
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D000369	M	Aged, 80 and over	0.0741
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D016896	E	Treatment Outcome	0.062
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D012307	E	Risk Factors	0.0567
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D003937	E	Diagnosis, Differential	0.0536
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D012595	C	Scleroderma, Systemic	0.0476
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D004452	E	Echocardiography	0.0439
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D008279	E	Magnetic Resonance Imaging	0.0428
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D004417	C	Dyspnea	0.0369
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D011859	E	Radiography	0.0351
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D013902	E	Radiography, Thoracic	0.0328
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D007249	C	Inflammation	0.0269
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D007166	D	Immunosuppressive Agents	0.0263
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D006976	C	Hypertension, Pulmonary	0.0258
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D055815	M	Young Adult	0.0256
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D011720	D	Pyrazoles	0.0244
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D001707	E	Biopsy, Needle	0.0237
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D011014	C	Pneumonia	0.0217
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D005938	D	Glucocorticoids	0.021
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D002908	C	Chronic Disease	0.0204
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D000894	D	Anti-Inflammatory Agents, Non-Steroidal	0.0203
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D001281	C	Atrial Fibrillation	0.0199
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D004719	C	Endomyocardial Fibrosis	0.0194
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D018570	E	Risk Assessment	0.0189
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.0178
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D000893	D	Anti-Inflammatory Agents	0.0176
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D012871	C	Skin Diseases	0.0176
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D015415	D	Biomarkers	0.0174
https://identifiers.org/aop.events/1458	Pulmonary fibrosis	http://id.nlm.nih.gov/mesh/D017410	N	Practice Guidelines as Topic	0.0169
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.934
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D053903	G	DNA Breaks, Double-Stranded	0.9145
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D004247	D	DNA	0.6329
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D004260	G	DNA Repair	0.2471
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.239
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D006657	D	Histones	0.2138
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D009369	C	Neoplasms	0.1299
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D059766	G	DNA End-Joining Repair	0.1167
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D004249	G	DNA Damage	0.1036
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D002460	A	Cell Line	0.0936
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D000071857	D	Tumor Suppressor p53-Binding Protein 1	0.0755
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D000072481	D	DNA Ligase ATP	0.0615
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D012313	D	RNA	0.06
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D045744	A	Cell Line, Tumor	0.0554
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D002478	A	Cells, Cultured	0.0422
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D000970	D	Antineoplastic Agents	0.0379
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D049951	G	X Chromosome Inactivation	0.0375
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D042822	C	Genomic Instability	0.0348
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D049109	G	Cell Proliferation	0.0313
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D015398	G	Signal Transduction	0.0308
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D009692	D	Nucleic Acid Heteroduplexes	0.0289
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D019313	D	BRCA1 Protein	0.0277
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D012307	E	Risk Factors	0.0259
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D005347	A	Fibroblasts	0.0256
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D001706	E	Biopsy	0.0255
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D009154	G	Mutation	0.0249
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D004261	G	DNA Replication	0.0239
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D051379	B	Mice	0.0238
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D059767	G	Recombinational DNA Repair	0.0237
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D003851	D	Deoxyribonucleases	0.02
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D059447	G	Cell Cycle Checkpoints	0.0173
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D053960	G	DNA Breaks	0.0171
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D013601	A	T-Lymphocytes	0.0168
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D049673	K	History, 20th Century	0.0159
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D015894	G	Genome, Human	0.0157
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D064007	D	Ataxia Telangiectasia Mutated Proteins	0.0146
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D005720	G	Gamma Rays	0.0135
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D015972	G	Gene Expression Regulation, Neoplastic	0.0134
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D016923	G	Cell Death	0.0128
https://identifiers.org/aop.events/1461	Increase, DNA double-strand breaks	http://id.nlm.nih.gov/mesh/D005434	E	Flow Cytometry	0.0124
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D006801	B	Humans	0.8228
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D000255	D	Adenosine Triphosphate	0.573
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D000818	B	Animals	0.351
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D049673	K	History, 20th Century	0.1856
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D049674	K	History, 21st Century	0.1181
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D001419	B	Bacteria	0.0736
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D004734	G	Energy Metabolism	0.0427
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D019587	G	Dietary Supplements	0.039
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D003470	D	Culture Media	0.0388
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D005285	G	Fermentation	0.0301
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D000693	G	Anaerobiosis	0.0248
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D013338	M	Students, Nursing	0.0248
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D000328	M	Adult	0.0233
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D019149	E	Bioreactors	0.023
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D064751	D	Ammonium Compounds	0.0226
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D005307	E	Fertilization in Vitro	0.0217
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D013217	C	Starvation	0.0197
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D012307	E	Risk Factors	0.0181
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D008954	E	Models, Biological	0.0168
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D051379	B	Mice	0.0164
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D001709	H	Biotechnology	0.016
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D007218	H	Industrial Microbiology	0.016
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D013997	G	Time Factors	0.0152
https://identifiers.org/aop.events/1472	Decrease, ATP production	http://id.nlm.nih.gov/mesh/D005544	I	Forecasting	0.0138
