AOP_ID	AOP_TITLE	KE_ID	KE_TITLE	MESH_ID	MESH_TITLE	MESH_BRANCH
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D004583	Electrons	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D006861	Hydrogen Peroxide	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D008928	Mitochondria	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D010084	Oxidation-Reduction	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D014969	Xanthine Oxidase	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D017382	Reactive Oxygen Species	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D017665	Hydroxyl Radical	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D018384	Oxidative Stress	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D019255	NADPH Oxidases	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1392	Increase, Oxidative Stress 	http://id.nlm.nih.gov/mesh/D051267	NF-E2-Related Factor 2	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D005978	Glutathione	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D005979	Glutathione Peroxidase	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D006861	Hydrogen Peroxide	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D010084	Oxidation-Reduction	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D013438	Sulfhydryl Compounds	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D013879	Thioredoxins	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D013880	Thioredoxin-Disulfide Reductase	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D018384	Oxidative Stress	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1487	Binding, Thiol/seleno-proteins involved in protection against oxidative stress	http://id.nlm.nih.gov/mesh/D051140	Selenoproteins	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D000067877	Autism Spectrum Disorder	F
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D001253	Astrocytes	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D005973	Glutamine	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D008810	Mice, Inbred C57BL	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D009474	Neurons	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D016194	Receptors, N-Methyl-D-Aspartate	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D018698	Glutamic Acid	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D027341	Excitatory Amino Acid Transporter 1	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1488	Glutamate dyshomeostasis	http://id.nlm.nih.gov/mesh/D051379	Mice	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D001119	Arginase	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D001253	Astrocytes	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D003713	Dendritic Cells	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D007249	Inflammation	C
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D009457	Neuroglia	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D009474	Neurons	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D009504	Neutrophils	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D009836	Oligodendroglia	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D010587	Phagocytosis	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D014409	Tumor Necrosis Factor-alpha	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D014527	Uric Acid	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D016207	Cytokines	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D017628	Microglia	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D051197	Toll-Like Receptor 4	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1492	Tissue resident cell activation	http://id.nlm.nih.gov/mesh/D051379	Mice	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D000818	Animals	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D002454	Cell Differentiation	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D005109	Extracellular Matrix	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D006632	Histamine	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D006861	Hydrogen Peroxide	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D007249	Inflammation	C
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D008070	Lipopolysaccharides	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D008099	Liver	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D008103	Liver Cirrhosis	C
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D008264	Macrophages	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D008810	Mice, Inbred C57BL	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D009389	Neovascularization, Pathologic	C
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D009474	Neurons	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D015398	Signal Transduction	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D015847	Interleukin-4	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D016207	Cytokines	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D016212	Transforming Growth Factor beta	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D016923	Cell Death	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D017209	Apoptosis	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D017382	Reactive Oxygen Species	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D018345	Mice, Knockout	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D018414	CD8-Positive T-Lymphocytes	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D022781	Hepatocytes	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D026361	Reactive Nitrogen Species	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D042461	Vascular Endothelial Growth Factor A	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D042783	Endothelial Cells	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D050378	T-Lymphocytes, Regulatory	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D051379	Mice	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D051785	Smad Proteins	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D055166	Hepatic Stellate Cells	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D058504	Th17 Cells	A
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1493	Increased Pro-inflammatory mediators	http://id.nlm.nih.gov/mesh/D058750	Epithelial-Mesenchymal Transition	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D000975	Antioxidants	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D005978	Glutathione	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D005979	Glutathione Peroxidase	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D005980	Glutathione Reductase	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D006801	Humans	B
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D006861	Hydrogen Peroxide	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D010084	Oxidation-Reduction	G
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D013438	Sulfhydryl Compounds	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D013879	Thioredoxins	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D013880	Thioredoxin-Disulfide Reductase	D
https://identifiers.org/aop/17	Binding of electrophilic chemicals to SH(thiol)-group of proteins and /or to seleno-proteins involved in protection against oxidative stress during brain development leads to impairment of learning and memory	https://identifiers.org/aop.events/1538	Decreased protection against oxidative stress	http://id.nlm.nih.gov/mesh/D015227	Lipid Peroxidation	G
